date,product_id,price,competitor_price,quantity_sold,cost_per_unit,promotion_flag,is_weekend,channel,region,year,month,day_of_week,day_of_year
2021-12-22,A,104.15,98.34,8,60,0,0,Store,West,2021,12,2,356
2021-12-23,A,85.01,90.42,10,60,1,0,Online,North,2021,12,3,357
2021-12-24,A,112.86,120.97,7,60,0,0,Store,East,2021,12,4,358
2021-12-25,A,77.22,85.13,13,60,0,1,Store,East,2021,12,5,359
2021-12-26,A,95.24,81.06,8,60,0,1,Online,West,2021,12,6,360
2021-12-27,A,108.8,101.6,7,60,0,0,Store,North,2021,12,0,361
2021-12-28,A,91.07,79.28,7,60,0,0,Online,West,2021,12,1,362
2021-12-29,A,110.85,116.34,8,60,0,0,Store,East,2021,12,2,363
2021-12-30,A,76.59,70.31,8,60,0,0,Online,East,2021,12,3,364
2021-12-31,A,91.97,98.59,11,60,1,0,Online,West,2021,12,4,365
2022-01-01,A,108.11,119.12,12,60,1,1,Store,North,2022,1,5,1
2022-01-02,A,113.33,105.9,10,60,1,1,Online,South,2022,1,6,2
2022-01-03,A,74.5,81.75,11,60,0,0,Online,South,2022,1,0,3
2022-01-04,A,114.25,127.7,9,60,0,0,Online,North,2022,1,1,4
2022-01-05,A,92.43,90.46,9,60,0,0,Store,North,2022,1,2,5
2022-01-06,A,88.99,97.84,9,60,0,0,Online,North,2022,1,3,6
2022-01-07,A,92.3,102.51,9,60,0,0,Store,West,2022,1,4,7
2022-01-08,A,72.0,68.05,14,60,0,1,Store,North,2022,1,5,8
2022-01-09,A,85.2,76.78,13,60,1,1,Online,North,2022,1,6,9
2022-01-10,A,84.78,85.1,11,60,0,0,Online,North,2022,1,0,10
2022-01-11,A,96.89,110.95,8,60,0,0,Online,South,2022,1,1,11
2022-01-12,A,88.86,88.13,8,60,0,0,Online,West,2022,1,2,12
2022-01-13,A,72.0,71.42,10,60,0,0,Online,West,2022,1,3,13
2022-01-14,A,86.59,87.02,9,60,0,0,Online,South,2022,1,4,14
2022-01-15,A,104.47,97.73,10,60,0,1,Online,West,2022,1,5,15
2022-01-16,A,72.0,81.33,14,60,0,1,Online,North,2022,1,6,16
2022-01-17,A,101.98,113.6,10,60,0,0,Online,West,2022,1,0,17
2022-01-18,A,94.01,91.04,9,60,0,0,Online,West,2022,1,1,18
2022-01-19,A,82.27,86.58,12,60,0,0,Store,West,2022,1,2,19
2022-01-20,A,92.75,86.01,10,60,0,0,Store,South,2022,1,3,20
2022-01-21,A,112.28,122.4,7,60,0,0,Online,East,2022,1,4,21
2022-01-22,A,122.82,107.01,8,60,0,1,Online,East,2022,1,5,22
2022-01-23,A,126.73,132.3,10,60,1,1,Online,South,2022,1,6,23
2022-01-24,A,110.62,114.36,11,60,1,0,Store,East,2022,1,0,24
2022-01-25,A,103.15,113.33,14,60,1,0,Store,North,2022,1,1,25
2022-01-26,A,74.54,74.23,11,60,0,0,Online,North,2022,1,2,26
2022-01-27,A,91.45,90.53,14,60,1,0,Online,North,2022,1,3,27
2022-01-28,A,90.31,94.99,13,60,0,0,Online,South,2022,1,4,28
2022-01-29,A,78.85,76.12,14,60,0,1,Online,North,2022,1,5,29
2022-01-30,A,72.71,74.5,14,60,0,1,Store,West,2022,1,6,30
2022-01-31,A,108.65,109.03,7,60,0,0,Store,North,2022,1,0,31
2022-02-01,A,95.38,85.49,11,60,0,0,Store,West,2022,2,1,32
2022-02-02,A,106.55,93.8,13,60,1,0,Online,West,2022,2,2,33
2022-02-03,A,128.37,114.53,7,60,0,0,Online,East,2022,2,3,34
2022-02-04,A,83.28,73.27,11,60,0,0,Store,East,2022,2,4,35
2022-02-05,A,96.12,90.04,17,60,1,1,Online,South,2022,2,5,36
2022-02-06,A,92.88,91.32,12,60,1,1,Online,North,2022,2,6,37
2022-02-07,A,76.91,73.22,11,60,0,0,Online,North,2022,2,0,38
2022-02-08,A,80.98,74.83,15,60,1,0,Online,South,2022,2,1,39
2022-02-09,A,88.18,76.48,10,60,0,0,Online,West,2022,2,2,40
2022-02-10,A,102.56,92.26,11,60,0,0,Store,North,2022,2,3,41
2022-02-11,A,96.92,94.06,16,60,1,0,Store,West,2022,2,4,42
2022-02-12,A,115.98,114.64,10,60,0,1,Online,North,2022,2,5,43
2022-02-13,A,139.67,128.26,9,60,1,1,Store,East,2022,2,6,44
2022-02-14,A,91.08,78.46,9,60,0,0,Online,North,2022,2,0,45
2022-02-15,A,90.02,100.2,16,60,1,0,Online,East,2022,2,1,46
2022-02-16,A,86.36,92.96,12,60,0,0,Online,West,2022,2,2,47
2022-02-17,A,86.41,93.2,12,60,0,0,Online,North,2022,2,3,48
2022-02-18,A,120.44,134.69,9,60,0,0,Online,East,2022,2,4,49
2022-02-19,A,106.22,120.75,14,60,0,1,Online,West,2022,2,5,50
2022-02-20,A,84.65,79.87,13,60,0,1,Online,East,2022,2,6,51
2022-02-21,A,109.84,93.99,10,60,0,0,Store,East,2022,2,0,52
2022-02-22,A,101.19,105.21,12,60,0,0,Store,North,2022,2,1,53
2022-02-23,A,86.58,98.47,12,60,0,0,Store,West,2022,2,2,54
2022-02-24,A,118.14,102.86,8,60,0,0,Store,West,2022,2,3,55
2022-02-25,A,117.83,130.06,10,60,0,0,Online,North,2022,2,4,56
2022-02-26,A,85.6,90.42,16,60,0,1,Online,West,2022,2,5,57
2022-02-27,A,101.6,115.25,13,60,0,1,Store,East,2022,2,6,58
2022-02-28,A,105.86,93.57,14,60,1,0,Online,South,2022,2,0,59
2022-03-01,A,75.89,69.79,13,60,0,0,Store,South,2022,3,1,60
2022-03-02,A,92.96,79.63,11,60,0,0,Store,North,2022,3,2,61
2022-03-03,A,101.18,104.32,11,60,0,0,Store,South,2022,3,3,62
2022-03-04,A,108.97,120.97,10,60,0,0,Store,South,2022,3,4,63
2022-03-05,A,103.14,95.16,12,60,0,1,Store,West,2022,3,5,64
2022-03-06,A,107.86,95.56,12,60,1,1,Store,West,2022,3,6,65
2022-03-07,A,72.5,64.54,15,60,0,0,Online,West,2022,3,0,66
2022-03-08,A,86.95,78.83,12,60,0,0,Store,South,2022,3,1,67
2022-03-09,A,95.08,104.76,13,60,0,0,Online,North,2022,3,2,68
2022-03-10,A,97.46,99.36,15,60,1,0,Online,South,2022,3,3,69
2022-03-11,A,97.61,109.61,13,60,0,0,Store,North,2022,3,4,70
2022-03-12,A,111.07,122.54,13,60,0,1,Online,North,2022,3,5,71
2022-03-13,A,114.48,130.49,14,60,0,1,Store,East,2022,3,6,72
2022-03-14,A,133.62,153.64,9,60,0,0,Online,East,2022,3,0,73
2022-03-15,A,72.0,71.09,16,60,0,0,Online,West,2022,3,1,74
2022-03-16,A,103.3,100.69,10,60,0,0,Online,South,2022,3,2,75
2022-03-17,A,115.59,105.73,10,60,0,0,Store,South,2022,3,3,76
2022-03-18,A,110.09,97.73,10,60,0,0,Store,West,2022,3,4,77
2022-03-19,A,123.22,112.1,13,60,1,1,Online,East,2022,3,5,78
2022-03-20,A,115.03,124.76,13,60,0,1,Online,South,2022,3,6,79
2022-03-21,A,96.57,96.36,11,60,0,0,Online,South,2022,3,0,80
2022-03-22,A,113.71,126.59,10,60,0,0,Online,North,2022,3,1,81
2022-03-23,A,115.8,125.29,10,60,0,0,Store,East,2022,3,2,82
2022-03-24,A,88.55,85.43,13,60,0,0,Online,East,2022,3,3,83
2022-03-25,A,101.53,96.9,13,60,0,0,Online,East,2022,3,4,84
2022-03-26,A,108.87,121.25,16,60,0,1,Online,West,2022,3,5,85
2022-03-27,A,110.05,108.67,13,60,0,1,Online,East,2022,3,6,86
2022-03-28,A,104.68,107.92,12,60,0,0,Online,West,2022,3,0,87
2022-03-29,A,100.31,114.24,13,60,0,0,Online,East,2022,3,1,88
2022-03-30,A,111.53,124.78,16,60,1,0,Online,East,2022,3,2,89
2022-03-31,A,104.89,109.16,11,60,0,0,Store,East,2022,3,3,90
2022-04-01,A,118.65,120.03,9,60,0,0,Store,South,2022,4,4,91
2022-04-02,A,87.47,77.88,22,60,1,1,Online,East,2022,4,5,92
2022-04-03,A,106.83,121.65,13,60,0,1,Store,South,2022,4,6,93
2022-04-04,A,132.81,130.14,7,60,0,0,Online,North,2022,4,0,94
2022-04-05,A,114.31,120.28,11,60,0,0,Store,South,2022,4,1,95
2022-04-06,A,93.56,106.49,14,60,0,0,Store,West,2022,4,2,96
2022-04-07,A,108.2,108.93,11,60,0,0,Online,South,2022,4,3,97
2022-04-08,A,89.25,92.53,17,60,1,0,Online,East,2022,4,4,98
2022-04-09,A,87.66,92.88,18,60,0,1,Store,South,2022,4,5,99
2022-04-10,A,90.38,89.75,16,60,0,1,Online,North,2022,4,6,100
2022-04-11,A,122.29,139.17,10,60,0,0,Store,West,2022,4,0,101
2022-04-12,A,109.28,100.38,10,60,0,0,Online,West,2022,4,1,102
2022-04-13,A,100.9,110.24,10,60,0,0,Online,North,2022,4,2,103
2022-04-14,A,131.5,116.45,9,60,0,0,Online,East,2022,4,3,104
2022-04-15,A,99.89,100.27,12,60,0,0,Store,West,2022,4,4,105
2022-04-16,A,103.71,117.74,14,60,0,1,Online,South,2022,4,5,106
2022-04-17,A,72.4,79.94,27,60,1,1,Store,West,2022,4,6,107
2022-04-18,A,100.21,91.82,10,60,0,0,Online,North,2022,4,0,108
2022-04-19,A,106.62,97.82,10,60,0,0,Store,West,2022,4,1,109
2022-04-20,A,108.24,116.64,14,60,0,0,Online,East,2022,4,2,110
2022-04-21,A,121.3,133.06,12,60,1,0,Online,North,2022,4,3,111
2022-04-22,A,81.21,77.11,18,60,1,0,Online,North,2022,4,4,112
2022-04-23,A,78.91,87.9,15,60,0,1,Online,East,2022,4,5,113
2022-04-24,A,92.82,98.21,16,60,0,1,Store,East,2022,4,6,114
2022-04-25,A,72.0,62.18,17,60,0,0,Store,East,2022,4,0,115
2022-04-26,A,105.22,89.43,10,60,0,0,Online,North,2022,4,1,116
2022-04-27,A,87.0,79.27,13,60,0,0,Online,West,2022,4,2,117
2022-04-28,A,118.26,130.62,11,60,0,0,Online,South,2022,4,3,118
2022-04-29,A,91.44,85.17,13,60,0,0,Online,East,2022,4,4,119
2022-04-30,A,91.04,93.51,16,60,0,1,Online,East,2022,4,5,120
2022-05-01,A,102.0,94.93,10,60,0,1,Online,North,2022,5,6,121
2022-05-02,A,76.17,81.07,16,60,0,0,Online,North,2022,5,0,122
2022-05-03,A,87.29,99.66,14,60,0,0,Online,East,2022,5,1,123
2022-05-04,A,95.19,107.21,14,60,0,0,Store,South,2022,5,2,124
2022-05-05,A,96.93,83.9,11,60,0,0,Online,West,2022,5,3,125
2022-05-06,A,115.87,118.03,13,60,1,0,Online,East,2022,5,4,126
2022-05-07,A,119.37,115.33,9,60,1,1,Online,East,2022,5,5,127
2022-05-08,A,77.23,81.98,19,60,1,1,Online,North,2022,5,6,128
2022-05-09,A,72.0,67.87,16,60,0,0,Online,West,2022,5,0,129
2022-05-10,A,103.65,100.44,12,60,0,0,Store,West,2022,5,1,130
2022-05-11,A,115.81,109.44,13,60,1,0,Online,West,2022,5,2,131
2022-05-12,A,110.25,112.63,11,60,1,0,Store,South,2022,5,3,132
2022-05-13,A,90.06,81.6,11,60,0,0,Online,North,2022,5,4,133
2022-05-14,A,118.75,112.83,9,60,0,1,Online,South,2022,5,5,134
2022-05-15,A,89.07,77.95,11,60,0,1,Store,East,2022,5,6,135
2022-05-16,A,97.66,110.68,11,60,0,0,Store,East,2022,5,0,136
2022-05-17,A,103.96,112.85,10,60,0,0,Store,West,2022,5,1,137
2022-05-18,A,92.39,105.71,10,60,0,0,Online,North,2022,5,2,138
2022-05-19,A,101.7,116.31,10,60,0,0,Online,West,2022,5,3,139
2022-05-20,A,72.31,70.09,12,60,0,0,Online,North,2022,5,4,140
2022-05-21,A,111.14,112.8,12,60,0,1,Online,East,2022,5,5,141
2022-05-22,A,98.75,86.66,12,60,0,1,Store,East,2022,5,6,142
2022-05-23,A,130.69,138.68,9,60,0,0,Online,North,2022,5,0,143
2022-05-24,A,112.28,105.98,10,60,0,0,Online,North,2022,5,1,144
2022-05-25,A,132.33,120.94,9,60,1,0,Online,West,2022,5,2,145
2022-05-26,A,124.96,131.72,9,60,0,0,Online,West,2022,5,3,146
2022-05-27,A,101.04,114.37,11,60,0,0,Store,South,2022,5,4,147
2022-05-28,A,108.47,123.99,10,60,0,1,Online,South,2022,5,5,148
2022-05-29,A,110.92,97.09,12,60,1,1,Store,West,2022,5,6,149
2022-05-30,A,125.16,106.73,7,60,0,0,Store,North,2022,5,0,150
2022-05-31,A,118.29,107.79,9,60,0,0,Store,East,2022,5,1,151
2022-06-01,A,88.24,82.18,10,60,0,0,Online,North,2022,6,2,152
2022-06-02,A,78.89,81.19,12,60,0,0,Online,East,2022,6,3,153
2022-06-03,A,106.12,116.4,12,60,1,0,Online,South,2022,6,4,154
2022-06-04,A,104.95,97.19,10,60,1,1,Online,South,2022,6,5,155
2022-06-05,A,110.25,113.04,10,60,0,1,Online,West,2022,6,6,156
2022-06-06,A,114.99,119.75,10,60,1,0,Online,South,2022,6,0,157
2022-06-07,A,108.07,93.94,11,60,1,0,Online,East,2022,6,1,158
2022-06-08,A,80.63,82.81,12,60,0,0,Online,West,2022,6,2,159
2022-06-09,A,92.6,96.91,11,60,0,0,Online,West,2022,6,3,160
2022-06-10,A,122.32,138.55,8,60,0,0,Store,East,2022,6,4,161
2022-06-11,A,89.58,83.92,12,60,0,1,Online,West,2022,6,5,162
2022-06-12,A,75.66,81.16,14,60,0,1,Store,North,2022,6,6,163
2022-06-13,A,108.23,122.94,8,60,0,0,Online,South,2022,6,0,164
2022-06-14,A,86.49,81.78,12,60,1,0,Online,North,2022,6,1,165
2022-06-15,A,78.99,87.49,11,60,0,0,Store,East,2022,6,2,166
2022-06-16,A,72.0,61.49,10,60,0,0,Online,East,2022,6,3,167
2022-06-17,A,108.33,99.54,7,60,0,0,Online,West,2022,6,4,168
2022-06-18,A,101.48,110.29,11,60,0,1,Online,South,2022,6,5,169
2022-06-19,A,95.78,91.6,11,60,0,1,Online,North,2022,6,6,170
2022-06-20,A,89.96,80.97,8,60,0,0,Online,South,2022,6,0,171
2022-06-21,A,115.32,112.41,9,60,0,0,Online,South,2022,6,1,172
2022-06-22,A,122.35,111.47,7,60,0,0,Online,North,2022,6,2,173
2022-06-23,A,108.23,95.75,9,60,0,0,Online,North,2022,6,3,174
2022-06-24,A,105.32,105.71,8,60,0,0,Store,East,2022,6,4,175
2022-06-25,A,100.57,98.14,8,60,0,1,Store,North,2022,6,5,176
2022-06-26,A,86.4,96.4,13,60,0,1,Store,West,2022,6,6,177
2022-06-27,A,118.67,130.11,9,60,1,0,Online,East,2022,6,0,178
2022-06-28,A,103.99,104.32,8,60,1,0,Online,East,2022,6,1,179
2022-06-29,A,88.0,85.04,11,60,1,0,Store,West,2022,6,2,180
2022-06-30,A,79.93,85.76,12,60,1,0,Online,North,2022,6,3,181
2022-07-01,A,97.09,105.94,8,60,0,0,Store,East,2022,7,4,182
2022-07-02,A,98.99,86.22,8,60,0,1,Store,East,2022,7,5,183
2022-07-03,A,90.93,97.0,8,60,0,1,Store,East,2022,7,6,184
2022-07-04,A,116.65,128.63,7,60,0,0,Store,South,2022,7,0,185
2022-07-05,A,104.03,90.5,8,60,0,0,Online,North,2022,7,1,186
2022-07-06,A,72.0,75.83,11,60,0,0,Online,East,2022,7,2,187
2022-07-07,A,121.05,109.06,7,60,0,0,Store,North,2022,7,3,188
2022-07-08,A,92.67,95.6,8,60,0,0,Store,South,2022,7,4,189
2022-07-09,A,127.97,114.78,7,60,0,1,Store,South,2022,7,5,190
2022-07-10,A,120.54,109.16,6,60,0,1,Store,South,2022,7,6,191
2022-07-11,A,100.23,90.85,8,60,0,0,Store,West,2022,7,0,192
2022-07-12,A,72.73,82.73,8,60,0,0,Online,North,2022,7,1,193
2022-07-13,A,101.47,105.63,7,60,0,0,Online,West,2022,7,2,194
2022-07-14,A,73.53,76.94,12,60,1,0,Online,North,2022,7,3,195
2022-07-15,A,108.28,116.76,7,60,0,0,Online,North,2022,7,4,196
2022-07-16,A,90.38,82.71,9,60,0,1,Online,North,2022,7,5,197
2022-07-17,A,95.01,96.64,9,60,0,1,Store,South,2022,7,6,198
2022-07-18,A,79.63,79.97,8,60,0,0,Online,North,2022,7,0,199
2022-07-19,A,105.03,97.12,7,60,0,0,Online,West,2022,7,1,200
2022-07-20,A,136.74,128.7,5,60,0,0,Store,East,2022,7,2,201
2022-07-21,A,118.22,120.57,6,60,0,0,Store,East,2022,7,3,202
2022-07-22,A,103.59,97.66,7,60,0,0,Online,South,2022,7,4,203
2022-07-23,A,130.18,144.42,7,60,0,1,Online,North,2022,7,5,204
2022-07-24,A,120.19,126.54,7,60,0,1,Online,West,2022,7,6,205
2022-07-25,A,110.55,124.79,7,60,0,0,Online,East,2022,7,0,206
2022-07-26,A,72.0,71.87,10,60,1,0,Online,South,2022,7,1,207
2022-07-27,A,91.11,89.88,7,60,0,0,Store,South,2022,7,2,208
2022-07-28,A,92.21,96.2,9,60,1,0,Online,South,2022,7,3,209
2022-07-29,A,106.06,109.22,6,60,0,0,Store,South,2022,7,4,210
2022-07-30,A,80.19,90.98,12,60,0,1,Store,North,2022,7,5,211
2022-07-31,A,123.31,135.82,9,60,1,1,Store,East,2022,7,6,212
2022-08-01,A,106.58,118.78,6,60,0,0,Store,South,2022,8,0,213
2022-08-02,A,102.27,105.11,7,60,0,0,Online,West,2022,8,1,214
2022-08-03,A,103.1,95.25,7,60,0,0,Online,West,2022,8,2,215
2022-08-04,A,109.44,102.43,7,60,1,0,Store,West,2022,8,3,216
2022-08-05,A,110.32,113.73,5,60,0,0,Store,North,2022,8,4,217
2022-08-06,A,97.26,84.63,8,60,1,1,Store,West,2022,8,5,218
2022-08-07,A,95.13,96.61,8,60,0,1,Online,South,2022,8,6,219
2022-08-08,A,97.35,90.59,5,60,0,0,Online,North,2022,8,0,220
2022-08-09,A,105.01,94.48,6,60,0,0,Online,East,2022,8,1,221
2022-08-10,A,90.81,85.34,7,60,0,0,Online,East,2022,8,2,222
2022-08-11,A,78.78,74.11,8,60,1,0,Online,West,2022,8,3,223
2022-08-12,A,93.81,104.07,6,60,0,0,Online,South,2022,8,4,224
2022-08-13,A,108.0,111.8,7,60,0,1,Online,South,2022,8,5,225
2022-08-14,A,82.51,85.58,8,60,0,1,Online,North,2022,8,6,226
2022-08-15,A,104.7,101.42,6,60,0,0,Online,South,2022,8,0,227
2022-08-16,A,126.08,128.89,5,60,0,0,Store,East,2022,8,1,228
2022-08-17,A,102.61,110.77,7,60,1,0,Online,North,2022,8,2,229
2022-08-18,A,125.54,125.26,5,60,0,0,Store,East,2022,8,3,230
2022-08-19,A,103.08,91.43,5,60,0,0,Online,West,2022,8,4,231
2022-08-20,A,96.35,109.4,7,60,0,1,Online,North,2022,8,5,232
2022-08-21,A,116.46,113.07,7,60,1,1,Store,North,2022,8,6,233
2022-08-22,A,86.62,88.46,7,60,0,0,Online,West,2022,8,0,234
2022-08-23,A,72.0,80.71,8,60,0,0,Online,East,2022,8,1,235
2022-08-24,A,83.43,80.29,7,60,0,0,Online,East,2022,8,2,236
2022-08-25,A,118.57,121.18,5,60,0,0,Store,East,2022,8,3,237
2022-08-26,A,89.76,99.84,6,60,0,0,Online,North,2022,8,4,238
2022-08-27,A,120.24,104.13,6,60,0,1,Online,West,2022,8,5,239
2022-08-28,A,72.0,63.23,8,60,0,1,Store,North,2022,8,6,240
2022-08-29,A,102.13,115.14,6,60,0,0,Online,North,2022,8,0,241
2022-08-30,A,123.87,111.03,4,60,0,0,Online,North,2022,8,1,242
2022-08-31,A,105.4,101.47,5,60,0,0,Online,East,2022,8,2,243
2022-09-01,A,102.12,105.65,5,60,1,0,Online,East,2022,9,3,244
2022-09-02,A,104.58,97.63,6,60,1,0,Store,East,2022,9,4,245
2022-09-03,A,76.7,66.34,8,60,0,1,Online,North,2022,9,5,246
2022-09-04,A,113.22,103.02,6,60,0,1,Online,East,2022,9,6,247
2022-09-05,A,89.04,93.77,7,60,0,0,Store,South,2022,9,0,248
2022-09-06,A,78.48,84.36,6,60,0,0,Online,North,2022,9,1,249
2022-09-07,A,89.46,76.85,6,60,1,0,Store,East,2022,9,2,250
2022-09-08,A,118.13,123.56,6,60,0,0,Online,South,2022,9,3,251
2022-09-09,A,86.66,80.98,8,60,1,0,Online,West,2022,9,4,252
2022-09-10,A,72.0,70.61,9,60,0,1,Online,South,2022,9,5,253
2022-09-11,A,98.37,91.32,6,60,0,1,Store,East,2022,9,6,254
2022-09-12,A,79.17,71.21,6,60,0,0,Store,East,2022,9,0,255
2022-09-13,A,101.28,93.58,4,60,0,0,Store,South,2022,9,1,256
2022-09-14,A,80.3,72.52,7,60,0,0,Online,East,2022,9,2,257
2022-09-15,A,109.53,106.61,4,60,0,0,Store,West,2022,9,3,258
2022-09-16,A,87.92,82.61,7,60,0,0,Online,South,2022,9,4,259
2022-09-17,A,92.07,90.13,7,60,1,1,Online,South,2022,9,5,260
2022-09-18,A,84.55,89.17,9,60,1,1,Online,East,2022,9,6,261
2022-09-19,A,81.86,72.45,6,60,0,0,Store,West,2022,9,0,262
2022-09-20,A,86.31,95.97,6,60,0,0,Store,West,2022,9,1,263
2022-09-21,A,75.18,64.14,7,60,1,0,Store,North,2022,9,2,264
2022-09-22,A,89.03,91.3,6,60,0,0,Store,South,2022,9,3,265
2022-09-23,A,106.35,93.69,6,60,0,0,Online,East,2022,9,4,266
2022-09-24,A,76.49,74.74,8,60,0,1,Online,South,2022,9,5,267
2022-09-25,A,72.0,62.29,7,60,0,1,Store,East,2022,9,6,268
2022-09-26,A,83.85,88.6,8,60,1,0,Store,South,2022,9,0,269
2022-09-27,A,72.0,69.03,9,60,1,0,Online,South,2022,9,1,270
2022-09-28,A,104.24,99.81,6,60,1,0,Online,South,2022,9,2,271
2022-09-29,A,118.0,129.46,4,60,0,0,Online,North,2022,9,3,272
2022-09-30,A,92.0,89.81,6,60,0,0,Store,South,2022,9,4,273
2022-10-01,A,82.79,86.67,9,60,1,1,Online,South,2022,10,5,274
2022-10-02,A,93.4,86.09,7,60,0,1,Store,East,2022,10,6,275
2022-10-03,A,91.2,87.23,6,60,0,0,Online,West,2022,10,0,276
2022-10-04,A,98.26,96.43,7,60,1,0,Store,East,2022,10,1,277
2022-10-05,A,83.96,88.39,5,60,0,0,Online,East,2022,10,2,278
2022-10-06,A,106.99,91.88,5,60,1,0,Online,South,2022,10,3,279
2022-10-07,A,77.28,77.34,7,60,0,0,Store,North,2022,10,4,280
2022-10-08,A,72.0,68.04,8,60,0,1,Online,South,2022,10,5,281
2022-10-09,A,129.85,127.06,5,60,0,1,Store,North,2022,10,6,282
2022-10-10,A,103.81,103.83,5,60,0,0,Online,South,2022,10,0,283
2022-10-11,A,72.0,73.58,7,60,0,0,Online,East,2022,10,1,284
2022-10-12,A,108.07,114.45,5,60,0,0,Online,East,2022,10,2,285
2022-10-13,A,119.62,130.58,5,60,1,0,Online,West,2022,10,3,286
2022-10-14,A,87.49,94.85,9,60,1,0,Online,South,2022,10,4,287
2022-10-15,A,89.06,100.77,7,60,0,1,Store,East,2022,10,5,288
2022-10-16,A,98.43,110.74,5,60,0,1,Online,West,2022,10,6,289
2022-10-17,A,122.44,137.06,4,60,0,0,Online,East,2022,10,0,290
2022-10-18,A,93.1,81.28,5,60,0,0,Store,South,2022,10,1,291
2022-10-19,A,107.37,121.1,5,60,0,0,Online,East,2022,10,2,292
2022-10-20,A,97.63,108.11,6,60,0,0,Store,North,2022,10,3,293
2022-10-21,A,89.85,77.46,6,60,0,0,Online,East,2022,10,4,294
2022-10-22,A,136.44,146.73,5,60,0,1,Online,East,2022,10,5,295
2022-10-23,A,98.51,108.34,8,60,1,1,Online,West,2022,10,6,296
2022-10-24,A,94.44,82.82,5,60,0,0,Online,East,2022,10,0,297
2022-10-25,A,110.16,95.33,4,60,0,0,Online,East,2022,10,1,298
2022-10-26,A,129.06,131.1,4,60,0,0,Online,North,2022,10,2,299
2022-10-27,A,90.9,81.34,6,60,0,0,Online,South,2022,10,3,300
2022-10-28,A,98.83,108.53,6,60,0,0,Online,South,2022,10,4,301
2022-10-29,A,107.88,100.11,6,60,1,1,Store,West,2022,10,5,302
2022-10-30,A,112.94,122.78,6,60,0,1,Online,South,2022,10,6,303
2022-10-31,A,83.44,89.4,7,60,0,0,Store,North,2022,10,0,304
2022-11-01,A,103.69,91.78,4,60,0,0,Online,East,2022,11,1,305
2022-11-02,A,115.79,108.48,5,60,0,0,Store,West,2022,11,2,306
2022-11-03,A,131.71,138.25,4,60,0,0,Store,East,2022,11,3,307
2022-11-04,A,102.78,112.75,6,60,0,0,Store,South,2022,11,4,308
2022-11-05,A,74.96,74.31,9,60,0,1,Online,East,2022,11,5,309
2022-11-06,A,109.95,101.81,7,60,1,1,Online,South,2022,11,6,310
2022-11-07,A,92.19,105.02,6,60,0,0,Online,East,2022,11,0,311
2022-11-08,A,125.01,131.85,6,60,0,0,Online,South,2022,11,1,312
2022-11-09,A,110.26,104.43,5,60,0,0,Store,East,2022,11,2,313
2022-11-10,A,116.09,100.25,5,60,0,0,Online,South,2022,11,3,314
2022-11-11,A,76.09,67.56,8,60,0,0,Store,North,2022,11,4,315
2022-11-12,A,83.94,85.15,9,60,0,1,Online,East,2022,11,5,316
2022-11-13,A,93.69,102.3,8,60,0,1,Online,East,2022,11,6,317
2022-11-14,A,88.4,77.53,6,60,0,0,Online,West,2022,11,0,318
2022-11-15,A,113.22,130.01,6,60,0,0,Online,North,2022,11,1,319
2022-11-16,A,105.51,99.05,6,60,0,0,Online,East,2022,11,2,320
2022-11-17,A,96.65,85.86,6,60,0,0,Online,West,2022,11,3,321
2022-11-18,A,117.48,119.47,5,60,0,0,Online,West,2022,11,4,322
2022-11-19,A,98.89,98.86,8,60,0,1,Store,East,2022,11,5,323
2022-11-20,A,113.22,100.25,6,60,0,1,Store,North,2022,11,6,324
2022-11-21,A,82.72,72.6,9,60,1,0,Store,West,2022,11,0,325
2022-11-22,A,109.13,95.54,7,60,0,0,Online,North,2022,11,1,326
2022-11-23,A,93.45,83.31,5,60,0,0,Store,South,2022,11,2,327
2022-11-24,A,121.28,134.87,5,60,1,0,Online,North,2022,11,3,328
2022-11-25,A,96.08,90.85,5,60,0,0,Store,West,2022,11,4,329
2022-11-26,A,88.12,91.62,8,60,0,1,Online,West,2022,11,5,330
2022-11-27,A,76.33,83.3,10,60,0,1,Store,East,2022,11,6,331
2022-11-28,A,82.27,70.57,8,60,0,0,Online,North,2022,11,0,332
2022-11-29,A,90.47,83.04,7,60,0,0,Online,East,2022,11,1,333
2022-11-30,A,138.32,140.04,5,60,0,0,Online,East,2022,11,2,334
2022-12-01,A,99.64,86.69,7,60,0,0,Online,East,2022,12,3,335
2022-12-02,A,99.96,105.64,6,60,0,0,Online,South,2022,12,4,336
2022-12-03,A,83.45,93.3,9,60,0,1,Store,West,2022,12,5,337
2022-12-04,A,108.98,110.83,6,60,0,1,Store,South,2022,12,6,338
2022-12-05,A,104.8,119.74,8,60,1,0,Online,West,2022,12,0,339
2022-12-06,A,85.53,92.1,9,60,0,0,Online,South,2022,12,1,340
2022-12-07,A,121.51,114.88,6,60,0,0,Online,North,2022,12,2,341
2022-12-08,A,97.28,97.45,7,60,0,0,Store,North,2022,12,3,342
2022-12-09,A,104.62,88.93,6,60,0,0,Store,South,2022,12,4,343
2022-12-10,A,92.11,100.78,11,60,1,1,Store,South,2022,12,5,344
2022-12-11,A,92.2,85.63,8,60,0,1,Online,East,2022,12,6,345
2022-12-12,A,87.5,84.66,7,60,0,0,Store,East,2022,12,0,346
2022-12-13,A,85.13,73.43,8,60,0,0,Online,West,2022,12,1,347
